Time (UTC),Forecasted Load,Actual Load
2024-05-27 17:45:00+00:00,57888.62,53407.28
2024-05-27 18:00:00+00:00,57126.7,52580.52
2024-05-27 18:15:00+00:00,56499.18,51792.31
2024-05-27 18:30:00+00:00,56039.95,51309.87
2024-05-27 18:45:00+00:00,55642.9,50937.38
2024-05-27 19:00:00+00:00,54815.93,50711.47
2024-05-27 19:15:00+00:00,54609.72,50123.9
2024-05-27 19:30:00+00:00,53883.84,49680.48
2024-05-27 19:45:00+00:00,53049.73,49047.86
2024-05-27 20:00:00+00:00,52345.87,48034.35
2024-05-27 20:15:00+00:00,51530.32,47209.98
2024-05-27 20:30:00+00:00,50545.21,46386.15
2024-05-27 20:45:00+00:00,49441.64,45630.66
2024-05-27 21:00:00+00:00,48359.98,44483.02
2024-05-27 21:15:00+00:00,47758.09,43913.79
2024-05-27 21:30:00+00:00,46710.76,43017.45
2024-05-27 21:45:00+00:00,45972.64,42162.58
2024-05-27 22:00:00+00:00,43501.39,41329.59
2024-05-27 22:15:00+00:00,42971.36,40691.82
2024-05-27 22:30:00+00:00,42801.42,40205.13
2024-05-27 22:45:00+00:00,42315.43,39991.06
2024-05-27 23:00:00+00:00,41748.08,39542.3
2024-05-27 23:15:00+00:00,41645.85,39239.97
2024-05-27 23:30:00+00:00,41407.71,38928.42
2024-05-27 23:45:00+00:00,41457.17,38894.26
2024-05-28 00:00:00+00:00,41316.63,38967.06
2024-05-28 00:15:00+00:00,41182.44,38924.86
2024-05-28 00:30:00+00:00,41135.07,38862.98
2024-05-28 00:45:00+00:00,41143.02,38936.61
2024-05-28 01:00:00+00:00,41269.55,38938.9
2024-05-28 01:15:00+00:00,41340.15,38797.32
2024-05-28 01:30:00+00:00,41316.37,38797.47
2024-05-28 01:45:00+00:00,41566.44,38883.65
2024-05-28 02:00:00+00:00,41913.71,38703.82
2024-05-28 02:15:00+00:00,42536.95,38941.13
2024-05-28 02:30:00+00:00,42819.68,38831.63
2024-05-28 02:45:00+00:00,43222.94,39303.84
2024-05-28 03:00:00+00:00,44429.94,40810.52
2024-05-28 03:15:00+00:00,45165.95,41451.99
2024-05-28 03:30:00+00:00,45753.49,42197.32
2024-05-28 03:45:00+00:00,47415.2,43246.52
2024-05-28 04:00:00+00:00,50378.27,46123.51
2024-05-28 04:15:00+00:00,51868.54,48141.71
2024-05-28 04:30:00+00:00,53373.91,49515.96
2024-05-28 04:45:00+00:00,54694.67,50585.64
2024-05-28 05:00:00+00:00,56446.45,51789.13
2024-05-28 05:15:00+00:00,57303.34,52723.19
2024-05-28 05:30:00+00:00,58357.65,53784.6
2024-05-28 05:45:00+00:00,59211.56,54249.59
2024-05-28 06:00:00+00:00,59792.85,55277.22
2024-05-28 06:15:00+00:00,60594.84,56100.02
2024-05-28 06:30:00+00:00,61292.06,56577.3
2024-05-28 06:45:00+00:00,61440.0,56782.19
2024-05-28 07:00:00+00:00,61401.33,56065.76
2024-05-28 07:15:00+00:00,61974.82,56456.4
2024-05-28 07:30:00+00:00,62354.89,57167.81
2024-05-28 07:45:00+00:00,62649.58,57669.2
2024-05-28 08:00:00+00:00,62609.25,57768.2
2024-05-28 08:15:00+00:00,62853.12,57798.33
2024-05-28 08:30:00+00:00,63053.15,58726.95
2024-05-28 08:45:00+00:00,63375.55,59074.34
2024-05-28 09:00:00+00:00,63645.86,59021.59
2024-05-28 09:15:00+00:00,63933.85,59266.88
2024-05-28 09:30:00+00:00,64077.52,59398.65
2024-05-28 09:45:00+00:00,64028.37,59679.2
2024-05-28 10:00:00+00:00,63910.86,58857.21
2024-05-28 10:15:00+00:00,63571.86,58938.96
2024-05-28 10:30:00+00:00,63547.62,58823.9
2024-05-28 10:45:00+00:00,63402.62,59055.51
2024-05-28 11:00:00+00:00,63123.73,59246.49
2024-05-28 11:15:00+00:00,62823.67,58340.99
2024-05-28 11:30:00+00:00,62782.3,57567.93
2024-05-28 11:45:00+00:00,62254.42,56772.05
2024-05-28 12:00:00+00:00,61524.02,56507.16
2024-05-28 12:15:00+00:00,61175.32,55803.13
2024-05-28 12:30:00+00:00,60568.12,55401.16
2024-05-28 12:45:00+00:00,60387.72,55415.23
2024-05-28 13:00:00+00:00,60022.79,55673.05
2024-05-28 13:15:00+00:00,59682.6,54818.62
2024-05-28 13:30:00+00:00,59441.2,54565.88
2024-05-28 13:45:00+00:00,58870.29,54656.01
2024-05-28 14:00:00+00:00,58375.82,55087.77
2024-05-28 14:15:00+00:00,58226.26,54690.16
2024-05-28 14:30:00+00:00,57539.54,54489.63
2024-05-28 14:45:00+00:00,57610.36,54292.68
2024-05-28 15:00:00+00:00,58209.71,54757.15
2024-05-28 15:15:00+00:00,57906.78,53930.29
2024-05-28 15:30:00+00:00,58290.52,53839.26
2024-05-28 15:45:00+00:00,58253.35,53998.16
2024-05-28 16:00:00+00:00,58754.91,53781.24
2024-05-28 16:15:00+00:00,59206.73,53798.44
2024-05-28 16:30:00+00:00,59273.47,53537.97
2024-05-28 16:45:00+00:00,59624.2,53460.21
2024-05-28 17:00:00+00:00,59457.81,53414.07
2024-05-28 17:15:00+00:00,59113.33,53160.0
2024-05-28 17:30:00+00:00,58885.81,52797.26
2024-05-28 17:45:00+00:00,58697.44,52585.01
2024-05-28 18:00:00+00:00,57832.14,52152.0
2024-05-28 18:15:00+00:00,57111.4,51672.09
2024-05-28 18:30:00+00:00,56570.81,51428.57
2024-05-28 18:45:00+00:00,56161.02,51103.36
2024-05-28 19:00:00+00:00,55372.83,50555.79
2024-05-28 19:15:00+00:00,55129.14,50171.28
2024-05-28 19:30:00+00:00,54415.03,50127.79
2024-05-28 19:45:00+00:00,53613.71,49199.05
2024-05-28 20:00:00+00:00,52874.89,49366.2
2024-05-28 20:15:00+00:00,52071.21,48464.87
2024-05-28 20:30:00+00:00,51085.1,47837.06
2024-05-28 20:45:00+00:00,50113.92,46436.11
2024-05-28 21:00:00+00:00,48942.85,45454.31
2024-05-28 21:15:00+00:00,48317.21,45358.62
2024-05-28 21:30:00+00:00,47249.71,44930.81
2024-05-28 21:45:00+00:00,46556.94,45608.07
2024-05-28 22:00:00+00:00,43947.26,44043.04
2024-05-28 22:15:00+00:00,43288.22,43110.75
2024-05-28 22:30:00+00:00,42977.64,42511.24
2024-05-28 22:45:00+00:00,42568.4,42116.69
2024-05-28 23:00:00+00:00,41935.31,41944.06
2024-05-28 23:15:00+00:00,41871.19,41628.28
2024-05-28 23:30:00+00:00,41956.55,41507.12
2024-05-28 23:45:00+00:00,42010.69,41599.27
2024-05-29 00:00:00+00:00,41770.65,41018.55
2024-05-29 00:15:00+00:00,41792.05,40822.38
2024-05-29 00:30:00+00:00,41988.32,40951.11
2024-05-29 00:45:00+00:00,41945.25,40926.52
2024-05-29 01:00:00+00:00,42045.76,40699.22
2024-05-29 01:15:00+00:00,42122.33,40669.8
2024-05-29 01:30:00+00:00,42327.5,40801.37
2024-05-29 01:45:00+00:00,42500.39,40962.1
2024-05-29 02:00:00+00:00,43165.56,41528.25
2024-05-29 02:15:00+00:00,43563.81,41822.96
2024-05-29 02:30:00+00:00,43881.41,42391.12
2024-05-29 02:45:00+00:00,43725.11,42702.88
2024-05-29 03:00:00+00:00,45050.48,44103.64
2024-05-29 03:15:00+00:00,45566.85,44591.37
2024-05-29 03:30:00+00:00,46180.09,45387.5
2024-05-29 03:45:00+00:00,47707.13,46481.38
2024-05-29 04:00:00+00:00,50291.65,49035.97
2024-05-29 04:15:00+00:00,52105.16,50792.8
2024-05-29 04:30:00+00:00,53739.78,51860.52
2024-05-29 04:45:00+00:00,55202.86,52988.43
2024-05-29 05:00:00+00:00,57064.05,54442.6
2024-05-29 05:15:00+00:00,57858.19,55820.07
2024-05-29 05:30:00+00:00,58964.95,56919.53
2024-05-29 05:45:00+00:00,59643.73,57731.74
2024-05-29 06:00:00+00:00,60354.78,58158.71
2024-05-29 06:15:00+00:00,60914.67,58992.66
2024-05-29 06:30:00+00:00,61482.79,60023.79
2024-05-29 06:45:00+00:00,61627.77,60343.57
2024-05-29 07:00:00+00:00,61511.85,60438.87
2024-05-29 07:15:00+00:00,62163.47,61038.52
2024-05-29 07:30:00+00:00,62541.33,61383.14
2024-05-29 07:45:00+00:00,62570.98,61702.57
2024-05-29 08:00:00+00:00,62779.19,61447.71
2024-05-29 08:15:00+00:00,62963.0,61497.43
2024-05-29 08:30:00+00:00,63163.18,61970.41
2024-05-29 08:45:00+00:00,63246.8,61788.95
2024-05-29 09:00:00+00:00,63699.66,62300.52
2024-05-29 09:15:00+00:00,63899.28,62442.48
2024-05-29 09:30:00+00:00,64049.16,62322.81
2024-05-29 09:45:00+00:00,64002.73,62507.82
2024-05-29 10:00:00+00:00,63970.86,62505.09
2024-05-29 10:15:00+00:00,63652.52,62063.34
2024-05-29 10:30:00+00:00,63869.97,61564.14
2024-05-29 10:45:00+00:00,63892.54,61117.52
2024-05-29 11:00:00+00:00,63417.04,61646.36
2024-05-29 11:15:00+00:00,63001.66,62151.86
2024-05-29 11:30:00+00:00,62541.89,61545.18
2024-05-29 11:45:00+00:00,62089.37,60856.8
2024-05-29 12:00:00+00:00,61486.31,60852.75
2024-05-29 12:15:00+00:00,61143.03,60762.68
2024-05-29 12:30:00+00:00,60557.09,60604.54
2024-05-29 12:45:00+00:00,60372.08,60561.57
2024-05-29 13:00:00+00:00,60202.86,60066.64
2024-05-29 13:15:00+00:00,59803.56,59662.25
2024-05-29 13:30:00+00:00,59593.09,59640.38
2024-05-29 13:45:00+00:00,58858.5,59242.16
2024-05-29 14:00:00+00:00,58473.44,59346.54
2024-05-29 14:15:00+00:00,58342.96,58787.74
2024-05-29 14:30:00+00:00,57872.77,58003.49
2024-05-29 14:45:00+00:00,57880.67,57777.04
2024-05-29 15:00:00+00:00,58428.07,58017.48
2024-05-29 15:15:00+00:00,58175.76,57687.3
2024-05-29 15:30:00+00:00,58706.27,57966.37
2024-05-29 15:45:00+00:00,58703.59,58276.78
2024-05-29 16:00:00+00:00,59310.17,58340.23
2024-05-29 16:15:00+00:00,59788.26,57868.5
2024-05-29 16:30:00+00:00,59689.63,57867.06
2024-05-29 16:45:00+00:00,59961.42,57873.63
2024-05-29 17:00:00+00:00,59783.23,58224.51
2024-05-29 17:15:00+00:00,59441.68,58241.39
2024-05-29 17:30:00+00:00,59279.96,57332.3
2024-05-29 17:45:00+00:00,59114.05,56472.01
2024-05-29 18:00:00+00:00,58079.64,55737.73
2024-05-29 18:15:00+00:00,57346.12,54442.78
2024-05-29 18:30:00+00:00,56773.78,53857.28
2024-05-29 18:45:00+00:00,56171.38,52773.83
2024-05-29 19:00:00+00:00,55408.66,51641.4
2024-05-29 19:15:00+00:00,55269.98,51185.47
2024-05-29 19:30:00+00:00,54585.87,50709.37
2024-05-29 19:45:00+00:00,53909.95,50052.1
2024-05-29 20:00:00+00:00,52977.5,49222.44
2024-05-29 20:15:00+00:00,52185.31,48634.7
2024-05-29 20:30:00+00:00,51166.66,47816.22
2024-05-29 20:45:00+00:00,50159.87,47028.69
2024-05-29 21:00:00+00:00,48976.63,45928.72
2024-05-29 21:15:00+00:00,48462.21,45516.33
2024-05-29 21:30:00+00:00,47466.05,44549.28
2024-05-29 21:45:00+00:00,46690.38,43799.78
2024-05-29 22:00:00+00:00,43643.44,43138.13
2024-05-29 22:15:00+00:00,42946.78,42594.63
2024-05-29 22:30:00+00:00,42573.0,41707.88
2024-05-29 22:45:00+00:00,42083.44,40979.11
2024-05-29 23:00:00+00:00,41439.91,40752.28
2024-05-29 23:15:00+00:00,40807.33,40167.23
2024-05-29 23:30:00+00:00,40781.9,39990.56
2024-05-29 23:45:00+00:00,40389.44,39945.56
2024-05-30 00:00:00+00:00,40144.16,39358.11
2024-05-30 00:15:00+00:00,40004.44,38806.64
2024-05-30 00:30:00+00:00,40157.2,38802.14
2024-05-30 00:45:00+00:00,39935.42,38987.43
2024-05-30 01:00:00+00:00,39892.17,38903.52
2024-05-30 01:15:00+00:00,39952.06,38720.15
2024-05-30 01:30:00+00:00,39990.41,38783.17
2024-05-30 01:45:00+00:00,40001.97,38848.15
2024-05-30 02:00:00+00:00,40153.02,38955.61
2024-05-30 02:15:00+00:00,40233.17,38814.2
2024-05-30 02:30:00+00:00,40849.62,38953.6
2024-05-30 02:45:00+00:00,40810.68,39022.21
2024-05-30 03:00:00+00:00,41249.69,39324.78
2024-05-30 03:15:00+00:00,41167.21,39133.4
2024-05-30 03:30:00+00:00,41650.22,39409.53
2024-05-30 03:45:00+00:00,41646.84,39754.43
2024-05-30 04:00:00+00:00,42607.1,40687.91
2024-05-30 04:15:00+00:00,43303.79,41236.44
2024-05-30 04:30:00+00:00,43853.59,41943.37
2024-05-30 04:45:00+00:00,44423.76,42597.78
2024-05-30 05:00:00+00:00,45178.27,42855.22
2024-05-30 05:15:00+00:00,45211.01,43465.72
2024-05-30 05:30:00+00:00,45626.81,43963.03
2024-05-30 05:45:00+00:00,46058.95,44609.9
2024-05-30 06:00:00+00:00,46589.78,45165.82
2024-05-30 06:15:00+00:00,47304.63,45874.19
2024-05-30 06:30:00+00:00,47933.69,46436.48
2024-05-30 06:45:00+00:00,48433.38,46860.59
2024-05-30 07:00:00+00:00,49029.07,47149.58
2024-05-30 07:15:00+00:00,49615.42,48195.09
2024-05-30 07:30:00+00:00,50009.99,48890.03
2024-05-30 07:45:00+00:00,50061.68,49263.38
2024-05-30 08:00:00+00:00,50578.36,49635.86
2024-05-30 08:15:00+00:00,50544.1,50030.0
2024-05-30 08:30:00+00:00,51132.51,50469.6
2024-05-30 08:45:00+00:00,51667.08,50712.26
2024-05-30 09:00:00+00:00,51709.11,50770.48
2024-05-30 09:15:00+00:00,52127.58,51022.34
2024-05-30 09:30:00+00:00,52585.61,51743.18
2024-05-30 09:45:00+00:00,52650.23,51709.31
2024-05-30 10:00:00+00:00,52536.65,51156.69
2024-05-30 10:15:00+00:00,52413.64,51138.27
2024-05-30 10:30:00+00:00,52312.32,51232.91
2024-05-30 10:45:00+00:00,51995.93,51340.43
2024-05-30 11:00:00+00:00,51428.07,51664.3
2024-05-30 11:15:00+00:00,50675.03,51033.91
2024-05-30 11:30:00+00:00,50715.89,50558.6
2024-05-30 11:45:00+00:00,50336.83,49706.68
2024-05-30 12:00:00+00:00,49807.0,49140.25
2024-05-30 12:15:00+00:00,49277.45,48563.28
2024-05-30 12:30:00+00:00,49157.69,48224.6
2024-05-30 12:45:00+00:00,48859.34,48450.61
2024-05-30 13:00:00+00:00,49000.38,48765.24
2024-05-30 13:15:00+00:00,48628.68,48537.17
2024-05-30 13:30:00+00:00,48201.02,48251.4
2024-05-30 13:45:00+00:00,47723.15,48253.43
2024-05-30 14:00:00+00:00,47981.75,48343.29
2024-05-30 14:15:00+00:00,48207.83,48115.1
2024-05-30 14:30:00+00:00,48295.08,48096.79
2024-05-30 14:45:00+00:00,48362.79,48577.94
2024-05-30 15:00:00+00:00,49223.38,49168.64
2024-05-30 15:15:00+00:00,49240.21,48784.33
2024-05-30 15:30:00+00:00,49781.91,49094.41
2024-05-30 15:45:00+00:00,50065.34,49201.97
2024-05-30 16:00:00+00:00,50440.78,49323.99
2024-05-30 16:15:00+00:00,50305.97,49427.35
2024-05-30 16:30:00+00:00,50497.49,49617.99
2024-05-30 16:45:00+00:00,50652.54,49611.28
2024-05-30 17:00:00+00:00,50870.47,49503.86
2024-05-30 17:15:00+00:00,50282.22,49278.7
2024-05-30 17:30:00+00:00,50363.44,49126.05
2024-05-30 17:45:00+00:00,50465.5,49034.3
2024-05-30 18:00:00+00:00,50279.28,48758.84
2024-05-30 18:15:00+00:00,50164.89,48176.56
2024-05-30 18:30:00+00:00,49837.18,47660.33
2024-05-30 18:45:00+00:00,49382.34,47295.26
2024-05-30 19:00:00+00:00,48952.95,46950.78
2024-05-30 19:15:00+00:00,48954.13,46937.89
2024-05-30 19:30:00+00:00,48615.18,46879.42
2024-05-30 19:45:00+00:00,48425.37,46856.73
2024-05-30 20:00:00+00:00,47639.04,46568.87
2024-05-30 20:15:00+00:00,47011.48,46000.74
2024-05-30 20:30:00+00:00,46327.91,45212.22
2024-05-30 20:45:00+00:00,45553.44,44125.72
2024-05-30 21:00:00+00:00,44469.41,43293.2
2024-05-30 21:15:00+00:00,43691.39,42451.74
2024-05-30 21:30:00+00:00,43183.18,41825.95
2024-05-30 21:45:00+00:00,42299.63,41287.75
2024-05-30 22:00:00+00:00,43699.91,41000.28
2024-05-30 22:15:00+00:00,42946.47,40706.02
2024-05-30 22:30:00+00:00,42824.26,40195.73
2024-05-30 22:45:00+00:00,42641.07,39915.54
2024-05-30 23:00:00+00:00,42231.75,39036.05
2024-05-30 23:15:00+00:00,42103.01,38615.86
2024-05-30 23:30:00+00:00,41628.96,38594.04
2024-05-30 23:45:00+00:00,41371.92,38407.14
2024-05-31 00:00:00+00:00,41325.63,37819.19
2024-05-31 00:15:00+00:00,41323.08,37380.83
2024-05-31 00:30:00+00:00,41332.55,37415.76
2024-05-31 00:45:00+00:00,41227.06,37252.67
2024-05-31 01:00:00+00:00,40879.58,37380.34
2024-05-31 01:15:00+00:00,41138.97,37291.68
2024-05-31 01:30:00+00:00,41390.81,37259.75
2024-05-31 01:45:00+00:00,41668.49,37665.45
2024-05-31 02:00:00+00:00,42081.4,38168.19
2024-05-31 02:15:00+00:00,42698.6,38217.59
2024-05-31 02:30:00+00:00,43253.96,38680.04
2024-05-31 02:45:00+00:00,43665.01,39101.42
2024-05-31 03:00:00+00:00,44521.33,39772.59
2024-05-31 03:15:00+00:00,44162.7,40120.26
2024-05-31 03:30:00+00:00,45120.58,41015.53
2024-05-31 03:45:00+00:00,46480.58,42387.31
2024-05-31 04:00:00+00:00,48539.25,44388.56
2024-05-31 04:15:00+00:00,50497.25,45711.28
2024-05-31 04:30:00+00:00,51986.07,46853.88
2024-05-31 04:45:00+00:00,53245.52,47864.7
2024-05-31 05:00:00+00:00,54223.41,48963.14
2024-05-31 05:15:00+00:00,55095.74,50051.86
2024-05-31 05:30:00+00:00,56039.25,50985.7
2024-05-31 05:45:00+00:00,56611.05,51799.07
2024-05-31 06:00:00+00:00,57389.71,52533.56
2024-05-31 06:15:00+00:00,58040.46,53442.18
2024-05-31 06:30:00+00:00,58560.09,54378.7
2024-05-31 06:45:00+00:00,58570.8,54856.65
2024-05-31 07:00:00+00:00,58393.06,55029.66
2024-05-31 07:15:00+00:00,58742.62,55230.36
2024-05-31 07:30:00+00:00,59065.63,55658.31
2024-05-31 07:45:00+00:00,58976.9,55820.71
2024-05-31 08:00:00+00:00,58865.61,55766.83
2024-05-31 08:15:00+00:00,58734.14,56395.59
2024-05-31 08:30:00+00:00,59148.86,56431.56
2024-05-31 08:45:00+00:00,59391.56,56449.65
2024-05-31 09:00:00+00:00,59306.5,56524.98
2024-05-31 09:15:00+00:00,59708.11,56524.76
2024-05-31 09:30:00+00:00,59791.67,56542.58
2024-05-31 09:45:00+00:00,60215.25,56004.61
2024-05-31 10:00:00+00:00,59790.65,55963.14
2024-05-31 10:15:00+00:00,59402.37,55879.06
2024-05-31 10:30:00+00:00,59068.95,56209.99
2024-05-31 10:45:00+00:00,59118.21,55893.1
2024-05-31 11:00:00+00:00,59195.89,55162.13
2024-05-31 11:15:00+00:00,58365.57,54656.89
2024-05-31 11:30:00+00:00,58019.0,54282.23
2024-05-31 11:45:00+00:00,57868.68,53988.7
2024-05-31 12:00:00+00:00,57654.82,53548.79
2024-05-31 12:15:00+00:00,57771.16,53120.69
2024-05-31 12:30:00+00:00,56933.45,53082.23
2024-05-31 12:45:00+00:00,57049.11,53208.14
2024-05-31 13:00:00+00:00,56808.35,53253.68
2024-05-31 13:15:00+00:00,56564.04,53345.76
2024-05-31 13:30:00+00:00,56102.19,52956.07
2024-05-31 13:45:00+00:00,55452.18,52513.79
2024-05-31 14:00:00+00:00,55302.96,52451.98
2024-05-31 14:15:00+00:00,54998.02,52666.89
2024-05-31 14:30:00+00:00,55238.86,52303.85
2024-05-31 14:45:00+00:00,55024.33,52186.61
2024-05-31 15:00:00+00:00,55239.96,52572.02
2024-05-31 15:15:00+00:00,55081.97,52374.24
2024-05-31 15:30:00+00:00,55067.45,52580.94
2024-05-31 15:45:00+00:00,55204.47,52539.64
2024-05-31 16:00:00+00:00,55227.27,52850.81
2024-05-31 16:15:00+00:00,55196.67,52827.43
2024-05-31 16:30:00+00:00,55162.3,52744.5
2024-05-31 16:45:00+00:00,54890.09,53106.3
2024-05-31 17:00:00+00:00,54604.18,53216.34
2024-05-31 17:15:00+00:00,54531.37,52387.9
2024-05-31 17:30:00+00:00,54330.77,51977.84
2024-05-31 17:45:00+00:00,53800.82,51629.28
2024-05-31 18:00:00+00:00,53371.81,51187.14
2024-05-31 18:15:00+00:00,52909.37,50635.07
2024-05-31 18:30:00+00:00,52492.97,50258.05
2024-05-31 18:45:00+00:00,52046.32,49629.82
2024-05-31 19:00:00+00:00,51450.25,48971.06
2024-05-31 19:15:00+00:00,51289.77,48701.51
2024-05-31 19:30:00+00:00,50880.08,48452.96
2024-05-31 19:45:00+00:00,50300.2,48031.18
2024-05-31 20:00:00+00:00,49762.16,47409.08
2024-05-31 20:15:00+00:00,49168.63,46855.11
2024-05-31 20:30:00+00:00,47923.0,46231.55
2024-05-31 20:45:00+00:00,47130.1,45432.71
2024-05-31 21:00:00+00:00,45974.14,44517.03
2024-05-31 21:15:00+00:00,45393.37,43796.48
2024-05-31 21:30:00+00:00,44735.19,43076.78
2024-05-31 21:45:00+00:00,43755.99,42428.74
2024-05-31 22:00:00+00:00,43204.36,41401.21
2024-05-31 22:15:00+00:00,42555.54,41142.34
2024-05-31 22:30:00+00:00,42202.71,40635.67
2024-05-31 22:45:00+00:00,41727.72,40046.22
2024-05-31 23:00:00+00:00,40856.49,39228.15
2024-05-31 23:15:00+00:00,40405.03,38896.97
2024-05-31 23:30:00+00:00,39974.4,38745.49
2024-05-31 23:45:00+00:00,39850.52,38265.05
2024-06-01 00:00:00+00:00,39356.89,37673.0
2024-06-01 00:15:00+00:00,39467.97,37509.03
2024-06-01 00:30:00+00:00,39236.88,37436.5
2024-06-01 00:45:00+00:00,39022.03,37354.77
2024-06-01 01:00:00+00:00,39063.41,36992.11
2024-06-01 01:15:00+00:00,38867.2,36738.5
2024-06-01 01:30:00+00:00,38968.26,36923.32
2024-06-01 01:45:00+00:00,38883.54,36710.02
2024-06-01 02:00:00+00:00,38750.19,36669.91
2024-06-01 02:15:00+00:00,38920.09,36700.91
2024-06-01 02:30:00+00:00,39234.81,36730.27
2024-06-01 02:45:00+00:00,39159.79,36974.79
2024-06-01 03:00:00+00:00,39630.3,37325.65
2024-06-01 03:15:00+00:00,39593.69,37175.07
2024-06-01 03:30:00+00:00,39470.58,37370.41
2024-06-01 03:45:00+00:00,40043.02,37790.47
2024-06-01 04:00:00+00:00,40237.87,38393.17
2024-06-01 04:15:00+00:00,41336.11,38864.22
2024-06-01 04:30:00+00:00,42373.7,39155.91
2024-06-01 04:45:00+00:00,42807.59,39370.34
2024-06-01 05:00:00+00:00,43531.69,40402.88
2024-06-01 05:15:00+00:00,44137.43,41141.53
2024-06-01 05:30:00+00:00,45009.92,41856.35
2024-06-01 05:45:00+00:00,45643.96,42594.31
2024-06-01 06:00:00+00:00,46492.95,43190.11
2024-06-01 06:15:00+00:00,47192.62,44411.82
2024-06-01 06:30:00+00:00,48241.01,45292.31
2024-06-01 06:45:00+00:00,48769.85,46025.46
2024-06-01 07:00:00+00:00,49345.84,46954.33
2024-06-01 07:15:00+00:00,49726.34,47692.16
2024-06-01 07:30:00+00:00,50679.43,48675.55
2024-06-01 07:45:00+00:00,50960.74,49090.69
2024-06-01 08:00:00+00:00,51129.3,50046.7
2024-06-01 08:15:00+00:00,51479.76,50360.43
2024-06-01 08:30:00+00:00,51939.27,51000.75
2024-06-01 08:45:00+00:00,52092.55,51566.32
2024-06-01 09:00:00+00:00,52158.61,51727.9
2024-06-01 09:15:00+00:00,52132.04,52129.52
2024-06-01 09:30:00+00:00,52475.39,52513.67
2024-06-01 09:45:00+00:00,52408.05,52402.58
2024-06-01 10:00:00+00:00,52269.82,52269.2
2024-06-01 10:15:00+00:00,51933.89,52353.74
2024-06-01 10:30:00+00:00,51764.51,52216.29
2024-06-01 10:45:00+00:00,51772.9,51492.52
2024-06-01 11:00:00+00:00,50816.64,51059.85
2024-06-01 11:15:00+00:00,50296.82,50731.47
2024-06-01 11:30:00+00:00,49879.7,50294.42
2024-06-01 11:45:00+00:00,49715.39,49796.95
2024-06-01 12:00:00+00:00,49540.97,48985.77
2024-06-01 12:15:00+00:00,49349.29,49188.14
2024-06-01 12:30:00+00:00,49180.71,48852.08
2024-06-01 12:45:00+00:00,48937.4,48629.26
2024-06-01 13:00:00+00:00,49194.0,48353.73
2024-06-01 13:15:00+00:00,48944.81,48473.49
2024-06-01 13:30:00+00:00,48905.98,48051.08
2024-06-01 13:45:00+00:00,48082.96,47757.47
2024-06-01 14:00:00+00:00,48247.63,47968.55
2024-06-01 14:15:00+00:00,47992.7,47812.15
2024-06-01 14:30:00+00:00,48163.22,47900.33
2024-06-01 14:45:00+00:00,48273.0,48327.41
2024-06-01 15:00:00+00:00,48829.7,48571.19
2024-06-01 15:15:00+00:00,48619.03,48218.55
2024-06-01 15:30:00+00:00,48738.12,48123.98
2024-06-01 15:45:00+00:00,49130.08,48468.85
2024-06-01 16:00:00+00:00,49481.23,48698.6
2024-06-01 16:15:00+00:00,48922.68,49100.54
2024-06-01 16:30:00+00:00,49000.01,49038.71
2024-06-01 16:45:00+00:00,48844.8,48879.66
2024-06-01 17:00:00+00:00,48444.9,48416.11
2024-06-01 17:15:00+00:00,48039.9,48220.01
2024-06-01 17:30:00+00:00,47994.78,48118.13
2024-06-01 17:45:00+00:00,47638.36,47606.41
2024-06-01 18:00:00+00:00,47407.56,47136.89
2024-06-01 18:15:00+00:00,46751.7,46319.12
2024-06-01 18:30:00+00:00,46356.79,45997.96
2024-06-01 18:45:00+00:00,45722.95,45310.45
2024-06-01 19:00:00+00:00,45275.84,44945.01
2024-06-01 19:15:00+00:00,45016.09,44802.16
2024-06-01 19:30:00+00:00,44869.59,44388.89
2024-06-01 19:45:00+00:00,44672.65,44220.68
2024-06-01 20:00:00+00:00,44283.26,44394.82
2024-06-01 20:15:00+00:00,43769.72,43739.3
2024-06-01 20:30:00+00:00,43091.03,43238.29
2024-06-01 20:45:00+00:00,42457.19,42736.0
2024-06-01 21:00:00+00:00,41473.28,41833.05
2024-06-01 21:15:00+00:00,41017.99,41458.04
2024-06-01 21:30:00+00:00,40702.98,40994.9
2024-06-01 21:45:00+00:00,39908.67,40355.84
2024-06-01 22:00:00+00:00,39687.84,39216.44
2024-06-01 22:15:00+00:00,39060.46,38717.47
2024-06-01 22:30:00+00:00,38608.66,38211.85
2024-06-01 22:45:00+00:00,38129.29,37923.52
2024-06-01 23:00:00+00:00,37685.55,37469.57
2024-06-01 23:15:00+00:00,37217.34,36769.39
2024-06-01 23:30:00+00:00,36900.61,36700.64
2024-06-01 23:45:00+00:00,36435.07,36479.06
2024-06-02 00:00:00+00:00,36212.42,36280.01
2024-06-02 00:15:00+00:00,36126.89,35963.62
2024-06-02 00:30:00+00:00,35741.32,35393.88
2024-06-02 00:45:00+00:00,35812.0,35342.1
2024-06-02 01:00:00+00:00,35423.74,35398.24
2024-06-02 01:15:00+00:00,35162.92,35250.82
2024-06-02 01:30:00+00:00,35167.09,35009.4
2024-06-02 01:45:00+00:00,35313.95,35333.2
2024-06-02 02:00:00+00:00,35196.18,35616.68
2024-06-02 02:15:00+00:00,35403.53,35606.71
2024-06-02 02:30:00+00:00,35625.14,35582.22
2024-06-02 02:45:00+00:00,35494.22,35527.45
